base_number,base_smiles,ligand_number,ligand_smiles,aryl_halide_number,aryl_halide_smiles,additive_number,additive,additive_smiles,product_smiles,yield
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2cccnc2)cc1,0
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2cccnc2)cc1,5.948041851
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2cccnc2)cc1,8.970807298
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,3.074612079
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,14.24693951
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,COc1ccc(Nc2ccc(C)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,COc1ccc(Nc2ccc(C)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,COc1ccc(Nc2ccc(C)cc2)cc1,0.878081853
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,0.830867403
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,CCc1ccc(Nc2ccc(C)cc2)cc1,2.902396599
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2ccccn2)cc1,6.536001371
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2ccccn2)cc1,46.5446166
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2ccccn2)cc1,46.08846314
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2cccnc2)cc1,0
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2cccnc2)cc1,3.074693717
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,10,benzo[c]isoxazole,o1cc2ccccc2n1,Cc1ccc(Nc2cccnc2)cc1,5.085670913
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,18.46507819
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,13.47157217
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,37.38354754
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,1.208332351
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,39.67142934
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,41.17834608
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,10.30004263
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,61.72597738
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,62.91956913
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,19.78619625
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,23.5354934
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,21.9180702
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,47.96214472
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,27.15198165
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,76.45126838
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,0
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,30.36311877
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,31.86956379
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0.542497492
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,14.09805788
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,17.10738006
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,3.019148584
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,33.44114491
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,35.15374563
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,24.23900204
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,43.49187499
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,48.23965662
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,14.0670777
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,26.30947521
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,35.92744664
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,12.90070345
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,25.0144043
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,42.53147932
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,0.44794504
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,12.94497014
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,COc1ccc(Nc2ccc(C)cc2)cc1,24.71545556
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,2.841459947
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,36.58244249
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,CCc1ccc(Nc2ccc(C)cc2)cc1,64.13599101
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,32.16531055
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,51.64764803
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2ccccn2)cc1,58.39892185
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,13.37572764
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,30.61273502
0,CN1CCCN2CCCN=C12,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,12,"3,5-dimethylisoxazole",Cc1onc(C)c1,Cc1ccc(Nc2cccnc2)cc1,47.66948987
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,9.055172217
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.916453721
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,3,FC(F)(F)c1ccc(I)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,8.674987339
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,4,COc1ccc(Cl)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,1.468935867
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,5,COc1ccc(Br)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,2.627491811
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,6,COc1ccc(I)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,COc1ccc(Nc2ccc(C)cc2)cc1,4.471163192
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,7,CCc1ccc(Cl)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,6.90640733
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,8,CCc1ccc(Br)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,8.653540466
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,9,CCc1ccc(I)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,CCc1ccc(Nc2ccc(C)cc2)cc1,10.22354965
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,10,Clc1ccccn1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,7.147436012
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,11,Brc1ccccn1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,9.80291595
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,12,Ic1ccccn1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccccn2)cc1,10.13794025
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,13,Clc1cccnc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,3.031273928
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,14,Brc1cccnc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,4.546819288
2,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,15,Ic1cccnc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2cccnc2)cc1,8.546147234
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,1,FC(F)(F)c1ccc(Cl)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,7.131859569
1,CN(C)/C(N(C)C)=N\C(C)(C)C,0,CC(C)C1=CC(C(C)C)=CC(C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2,2,FC(F)(F)c1ccc(Br)cc1,14,methyl-isoxazole-5-carboxylate,COC(=O)c1oncc1,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,17.58389829
